date,time,open,high,low,close,volume
2020-01-08,13:50:00,29395,29410,29385,29390,31460
2020-01-08,13:45:00,29390,29415,29390,29395,50933
2020-01-08,13:40:00,29400,29405,29385,29395,28248
2020-01-08,13:35:00,29390,29400,29380,29400,37003
2020-01-08,13:30:00,29400,29405,29380,29395,42658
2020-01-08,13:25:00,29395,29415,29390,29395,35926
2020-01-08,13:20:00,29390,29405,29385,29405,29974
2020-01-08,13:15:00,29410,29410,29385,29390,56680
2020-01-08,13:10:00,29435,29435,29405,29410,22502
2020-01-08,13:05:00,29405,29435,29405,29435,35271
2020-01-08,13:00:00,29410,29420,29405,29410,35804
2020-01-08,12:55:00,29400,29420,29395,29410,28069
2020-01-08,12:50:00,29385,29410,29380,29400,42976
2020-01-08,12:45:00,29380,29400,29380,29385,27008
2020-01-08,12:40:00,29405,29405,29375,29380,43917
2020-01-08,12:35:00,29385,29410,29375,29405,204287
2020-01-08,12:30:00,29400,29405,29370,29390,34760
2020-01-08,12:25:00,29405,29440,29350,29405,68036
2020-01-08,12:20:00,29400,29420,29390,29405,22410
2020-01-08,12:15:00,29395,29405,29375,29400,11501
2020-01-08,12:10:00,29425,29450,29400,29400,17438
2020-01-08,12:05:00,29405,29425,29395,29425,6503
2020-01-08,12:00:00,29375,29425,29375,29405,49509
2020-01-08,11:55:00,29350,29375,29350,29375,9159
2020-01-08,11:50:00,29375,29385,29355,29355,34630
2020-01-08,11:45:00,29350,29385,29345,29380,278723
2020-01-08,11:40:00,29310,29350,29305,29350,65550
2020-01-08,11:35:00,29285,29330,29270,29310,28518
2020-01-08,11:30:00,29255,29295,29250,29285,7827
2020-01-08,11:25:00,29275,29285,29250,29255,63795
2020-01-08,11:20:00,29285,29290,29265,29280,72493
2020-01-08,11:15:00,29280,29300,29275,29280,49357
2020-01-08,11:10:00,29255,29290,29240,29275,70141
2020-01-08,11:05:00,29260,29275,29245,29255,47693
2020-01-08,11:00:00,29215,29255,29210,29255,84485
2020-01-08,10:55:00,29210,29220,29195,29215,12165
2020-01-08,10:50:00,29200,29225,29175,29215,128698
2020-01-08,10:45:00,29210,29210,29180,29205,140557
2020-01-08,10:40:00,29185,29230,29180,29205,38187
2020-01-08,10:35:00,29125,29180,29120,29180,46095
2020-01-08,10:30:00,29150,29180,29125,29130,32602
2020-01-08,10:25:00,29195,29200,29150,29150,62601
2020-01-08,10:20:00,29205,29205,29185,29195,64165
2020-01-08,10:15:00,29170,29205,29170,29205,36627
2020-01-08,10:10:00,29210,29210,29155,29170,21796
2020-01-08,10:05:00,29240,29245,29205,29210,30193
2020-01-08,10:00:00,29180,29245,29150,29245,44970
2020-01-08,9:55:00,29140,29185,29140,29185,24947
2020-01-08,9:50:00,29130,29155,29125,29145,70293
2020-01-08,9:45:00,29125,29140,29110,29120,19632
2020-01-08,9:40:00,29125,29130,29100,29120,32431
2020-01-08,9:35:00,29140,29145,29100,29125,25471
2020-01-08,9:30:00,29200,29200,29105,29140,144736
2020-01-08,9:25:00,29215,29220,29190,29200,50363
2020-01-08,9:20:00,29225,29245,29205,29210,15812
2020-01-08,9:15:00,29205,29225,29170,29220,35329
2020-01-08,9:10:00,29245,29250,29190,29205,52534
2020-01-08,9:05:00,29250,29280,29220,29245,28149
2020-01-08,9:00:00,29255,29275,29210,29250,104079
2020-01-07,15:35:00,29480,29480,29480,29480,624
2020-01-07,15:30:00,29480,29480,29480,29480,25577
2020-01-07,15:15:00,29505,29505,29485,29500,101257
2020-01-07,15:10:00,29500,29515,29495,29500,181699
2020-01-07,15:05:00,29485,29525,29480,29500,115806
2020-01-07,15:00:00,29480,29495,29470,29485,167225
2020-01-07,14:55:00,29495,29495,29480,29485,13044
2020-01-07,14:50:00,29485,29495,29470,29490,30018
2020-01-07,14:45:00,29490,29495,29470,29485,97819
2020-01-07,14:40:00,29470,29500,29465,29495,25692
2020-01-07,14:35:00,29490,29490,29465,29465,24297
2020-01-07,14:30:00,29485,29495,29480,29490,51527
2020-01-07,14:25:00,29495,29505,29480,29485,28997
2020-01-07,14:20:00,29515,29520,29495,29495,34416
2020-01-07,14:15:00,29515,29525,29505,29515,14350
2020-01-07,14:10:00,29480,29530,29480,29520,54275
2020-01-07,14:05:00,29490,29495,29475,29480,39637
2020-01-07,14:00:00,29480,29495,29480,29490,26965
2020-01-07,13:55:00,29470,29490,29470,29475,80602
2020-01-07,13:50:00,29475,29485,29455,29470,51238
2020-01-07,13:45:00,29480,29485,29470,29480,16482
2020-01-07,13:40:00,29475,29480,29465,29470,4050
2020-01-07,13:35:00,29475,29485,29470,29470,6987
2020-01-07,13:30:00,29490,29505,29475,29475,6562
2020-01-07,13:25:00,29495,29520,29490,29495,29468
2020-01-07,13:20:00,29475,29505,29470,29495,22377
2020-01-07,13:15:00,29480,29485,29470,29470,20669
2020-01-07,13:10:00,29480,29485,29470,29475,5687
2020-01-07,13:05:00,29445,29500,29440,29475,34501
2020-01-07,13:00:00,29455,29455,29440,29445,49774
2020-01-07,12:55:00,29460,29460,29445,29450,8884
2020-01-07,12:50:00,29435,29465,29420,29460,11143
2020-01-07,12:45:00,29440,29440,29425,29435,5524
2020-01-07,12:40:00,29435,29450,29430,29440,4174
2020-01-07,12:35:00,29470,29470,29425,29440,23477
2020-01-07,12:30:00,29475,29480,29460,29470,12590
2020-01-07,12:25:00,29485,29485,29465,29465,12929
2020-01-07,12:20:00,29470,29485,29450,29480,15443
2020-01-07,12:15:00,29495,29495,29465,29470,14578
2020-01-07,12:10:00,29470,29495,29470,29495,6242
2020-01-07,12:05:00,29495,29495,29475,29480,23674
2020-01-07,12:00:00,29495,29505,29485,29495,19431
2020-01-07,11:55:00,29495,29505,29490,29500,15294
2020-01-07,11:50:00,29480,29495,29470,29495,12995
2020-01-07,11:45:00,29480,29495,29475,29480,5431
2020-01-07,11:40:00,29500,29505,29480,29480,32188
2020-01-07,11:35:00,29510,29510,29495,29505,18848
2020-01-07,11:30:00,29515,29530,29510,29515,22750
2020-01-07,11:25:00,29540,29545,29510,29510,21637
2020-01-07,11:20:00,29550,29565,29535,29535,36251
2020-01-07,11:15:00,29515,29550,29505,29550,14344
2020-01-07,11:10:00,29505,29520,29500,29510,18170
2020-01-07,11:05:00,29515,29520,29495,29505,31244
2020-01-07,11:00:00,29470,29510,29470,29510,24359
2020-01-07,10:55:00,29475,29490,29470,29475,5669
2020-01-07,10:50:00,29475,29495,29460,29470,26322
2020-01-07,10:45:00,29495,29515,29475,29475,28242
2020-01-07,10:40:00,29545,29555,29495,29495,16267
2020-01-07,10:35:00,29520,29555,29520,29550,56662
2020-01-07,10:30:00,29495,29535,29480,29520,52250
2020-01-07,10:25:00,29515,29515,29490,29490,31342
2020-01-07,10:20:00,29545,29545,29505,29520,26851
2020-01-07,10:15:00,29550,29550,29535,29545,23591
2020-01-07,10:10:00,29540,29555,29525,29540,21191
2020-01-07,10:05:00,29525,29545,29515,29540,18582
2020-01-07,10:00:00,29570,29575,29500,29525,31479
2020-01-07,9:55:00,29560,29570,29540,29565,29002
2020-01-07,9:50:00,29595,29595,29560,29565,33644
2020-01-07,9:45:00,29500,29595,29500,29595,70652
2020-01-07,9:40:00,29490,29505,29480,29495,8749
2020-01-07,9:35:00,29470,29510,29470,29495,34190
2020-01-07,9:30:00,29465,29510,29465,29475,43555
2020-01-07,9:25:00,29455,29485,29455,29475,30900
2020-01-07,9:20:00,29380,29470,29370,29460,92273
2020-01-07,9:15:00,29340,29380,29335,29380,39723
2020-01-07,9:10:00,29365,29375,29340,29340,19358
2020-01-07,9:05:00,29375,29410,29345,29370,39727
2020-01-07,9:00:00,29380,29410,29310,29370,130595
2020-01-06,15:35:00,29185,29185,29185,29185,4032
2020-01-06,15:30:00,29185,29185,29185,29185,31846
2020-01-06,15:15:00,29165,29185,29155,29180,81076
2020-01-06,15:10:00,29200,29205,29165,29165,70188
2020-01-06,15:05:00,29215,29215,29195,29200,24945
2020-01-06,15:00:00,29210,29220,29200,29215,54008
2020-01-06,14:55:00,29215,29225,29210,29210,48294
2020-01-06,14:50:00,29215,29220,29195,29220,57487
2020-01-06,14:45:00,29225,29230,29215,29215,45372
2020-01-06,14:40:00,29220,29230,29215,29220,42583
2020-01-06,14:35:00,29210,29235,29205,29215,39185
2020-01-06,14:30:00,29240,29240,29195,29210,81612
2020-01-06,14:25:00,29250,29255,29240,29240,61765
2020-01-06,14:20:00,29245,29250,29245,29245,97310
2020-01-06,14:15:00,29240,29250,29235,29245,34974
2020-01-06,14:10:00,29245,29250,29240,29245,33377
2020-01-06,14:05:00,29235,29245,29235,29240,24659
2020-01-06,14:00:00,29255,29260,29230,29235,70042
2020-01-06,13:55:00,29215,29260,29215,29250,97162
2020-01-06,13:50:00,29210,29215,29205,29215,25106
2020-01-06,13:45:00,29205,29215,29200,29210,26085
2020-01-06,13:40:00,29210,29220,29195,29200,48986
2020-01-06,13:35:00,29205,29220,29205,29215,22598
2020-01-06,13:30:00,29230,29230,29200,29205,28019
2020-01-06,13:25:00,29225,29235,29215,29225,49862
2020-01-06,13:20:00,29210,29230,29205,29230,38319
2020-01-06,13:15:00,29215,29220,29195,29210,35554
2020-01-06,13:10:00,29190,29220,29185,29215,34038
2020-01-06,13:05:00,29180,29190,29175,29190,21817
2020-01-06,13:00:00,29195,29195,29175,29180,41262
2020-01-06,12:55:00,29190,29195,29180,29195,23925
2020-01-06,12:50:00,29175,29205,29175,29190,45545
2020-01-06,12:45:00,29175,29190,29170,29175,47790
2020-01-06,12:40:00,29150,29175,29150,29175,36982
2020-01-06,12:35:00,29160,29165,29145,29150,47895
2020-01-06,12:30:00,29150,29170,29150,29165,32201
2020-01-06,12:25:00,29130,29160,29130,29155,44657
2020-01-06,12:20:00,29135,29140,29125,29140,25092
2020-01-06,12:15:00,29150,29155,29125,29130,48237
2020-01-06,12:10:00,29155,29160,29135,29155,32131
2020-01-06,12:05:00,29160,29175,29155,29160,19651
2020-01-06,12:00:00,29165,29175,29150,29160,22849
2020-01-06,11:55:00,29175,29180,29155,29165,20413
2020-01-06,11:50:00,29150,29180,29150,29175,24130
2020-01-06,11:45:00,29140,29160,29140,29145,35485
2020-01-06,11:40:00,29190,29200,29145,29145,70200
2020-01-06,11:35:00,29215,29225,29190,29195,81576
2020-01-06,11:30:00,29200,29220,29195,29210,35067
2020-01-06,11:25:00,29205,29220,29195,29200,54225
2020-01-06,11:20:00,29235,29235,29200,29205,59912
2020-01-06,11:15:00,29230,29240,29215,29235,41734
2020-01-06,11:10:00,29225,29240,29220,29230,24961
2020-01-06,11:05:00,29235,29250,29225,29230,57866
2020-01-06,11:00:00,29190,29240,29190,29235,61388
2020-01-06,10:55:00,29175,29200,29170,29195,37165
2020-01-06,10:50:00,29200,29205,29165,29175,49042
2020-01-06,10:45:00,29215,29220,29195,29200,38302
2020-01-06,10:40:00,29210,29220,29195,29215,26866
2020-01-06,10:35:00,29225,29225,29205,29205,17764
2020-01-06,10:30:00,29250,29260,29220,29220,24629
2020-01-06,10:25:00,29255,29255,29225,29245,38407
2020-01-06,10:20:00,29255,29260,29240,29255,14583
2020-01-06,10:15:00,29255,29265,29240,29255,21917
2020-01-06,10:10:00,29250,29265,29240,29250,28762
2020-01-06,10:05:00,29250,29270,29245,29250,32986
2020-01-06,10:00:00,29235,29265,29215,29265,66313
2020-01-06,9:55:00,29190,29235,29185,29235,82290
2020-01-06,9:50:00,29220,29225,29190,29195,78626
2020-01-06,9:45:00,29220,29235,29190,29230,106450
2020-01-06,9:40:00,29215,29250,29210,29220,106979
2020-01-06,9:35:00,29270,29275,29210,29215,45948
2020-01-06,9:30:00,29250,29290,29235,29265,36774
2020-01-06,9:25:00,29245,29260,29220,29245,33210
2020-01-06,9:20:00,29245,29250,29225,29245,33843
2020-01-06,9:15:00,29185,29250,29180,29245,36201
2020-01-06,9:10:00,29245,29265,29170,29185,28778
2020-01-06,9:05:00,29220,29275,29215,29250,39224
2020-01-06,9:00:00,29205,29230,29140,29225,90962
2020-01-03,15:35:00,29410,29410,29410,29410,618
2020-01-03,15:30:00,29410,29410,29410,29410,59237
2020-01-03,15:15:00,29395,29405,29380,29395,84325
2020-01-03,15:10:00,29405,29410,29385,29395,62630
2020-01-03,15:05:00,29370,29410,29365,29405,40096
2020-01-03,15:00:00,29415,29420,29365,29370,45454
2020-01-03,14:55:00,29430,29445,29395,29420,30663
2020-01-03,14:50:00,29435,29440,29410,29430,28702
2020-01-03,14:45:00,29435,29460,29430,29435,18779
2020-01-03,14:40:00,29480,29500,29440,29440,48893
2020-01-03,14:35:00,29460,29485,29450,29480,61042
2020-01-03,14:30:00,29405,29460,29405,29460,20397
2020-01-03,14:25:00,29380,29415,29380,29415,66249
2020-01-03,14:20:00,29400,29410,29375,29380,22441
2020-01-03,14:15:00,29400,29405,29370,29400,24520
2020-01-03,14:10:00,29410,29415,29365,29400,45013
2020-01-03,14:05:00,29430,29435,29395,29410,39923
2020-01-03,14:00:00,29475,29475,29425,29430,50946
2020-01-03,13:55:00,29425,29475,29425,29475,77929
2020-01-03,13:50:00,29445,29455,29425,29430,47753
2020-01-03,13:45:00,29460,29470,29445,29445,42261
2020-01-03,13:40:00,29465,29480,29445,29460,48171
2020-01-03,13:35:00,29465,29480,29455,29465,36146
2020-01-03,13:30:00,29475,29480,29455,29465,31919
2020-01-03,13:25:00,29465,29470,29440,29465,17306
2020-01-03,13:20:00,29465,29470,29440,29465,18390
2020-01-03,13:15:00,29460,29465,29420,29465,63304
2020-01-03,13:10:00,29450,29465,29415,29460,39421
2020-01-03,13:05:00,29500,29500,29445,29445,41289
2020-01-03,13:00:00,29425,29515,29425,29500,37485
2020-01-03,12:55:00,29440,29450,29420,29420,30261
2020-01-03,12:50:00,29445,29450,29425,29440,21393
2020-01-03,12:45:00,29390,29445,29390,29445,23496
2020-01-03,12:40:00,29390,29395,29355,29390,35032
2020-01-03,12:35:00,29385,29425,29380,29390,14720
2020-01-03,12:30:00,29345,29390,29340,29385,15068
2020-01-03,12:25:00,29345,29355,29310,29340,26744
2020-01-03,12:20:00,29305,29355,29255,29350,144602
2020-01-03,12:15:00,29405,29405,29295,29305,124168
2020-01-03,12:10:00,29440,29445,29385,29405,34298
2020-01-03,12:05:00,29395,29445,29390,29445,28927
2020-01-03,12:00:00,29410,29435,29390,29400,14184
2020-01-03,11:55:00,29405,29425,29395,29415,100875
2020-01-03,11:50:00,29375,29415,29370,29400,80317
2020-01-03,11:45:00,29410,29410,29360,29385,115439
2020-01-03,11:40:00,29455,29475,29400,29405,136444
2020-01-03,11:35:00,29480,29480,29440,29455,144934
2020-01-03,11:30:00,29435,29485,29415,29485,144442
2020-01-03,11:25:00,29440,29460,29395,29435,364271
2020-01-03,11:20:00,29500,29510,29435,29440,189166
2020-01-03,11:15:00,29540,29550,29500,29500,108214
2020-01-03,11:10:00,29585,29610,29535,29540,112918
2020-01-03,11:05:00,29625,29635,29580,29585,63105
2020-01-03,11:00:00,29605,29635,29605,29630,51017
2020-01-03,10:55:00,29600,29625,29595,29595,41926
2020-01-03,10:50:00,29684,29694,29600,29600,43528
2020-01-03,10:45:00,29709,29724,29674,29679,71251
2020-01-03,10:40:00,29749,29754,29709,29719,92242
2020-01-03,10:35:00,29769,29779,29749,29749,71288
2020-01-03,10:30:00,29779,29794,29764,29774,64201
2020-01-03,10:25:00,29779,29789,29774,29779,65870
2020-01-03,10:20:00,29789,29799,29779,29779,40130
2020-01-03,10:15:00,29794,29814,29784,29789,92182
2020-01-03,10:10:00,29784,29809,29774,29799,45230
2020-01-03,10:05:00,29759,29799,29754,29784,62614
2020-01-03,10:00:00,29779,29794,29749,29759,12976
2020-01-03,9:55:00,29769,29784,29759,29774,7515
2020-01-03,9:50:00,29779,29799,29764,29774,6214
2020-01-03,9:45:00,29779,29794,29764,29779,10708
2020-01-03,9:40:00,29729,29774,29724,29774,63269
2020-01-03,9:35:00,29754,29769,29729,29739,47475
2020-01-03,9:30:00,29749,29759,29709,29759,53625
2020-01-03,9:25:00,29789,29794,29729,29754,47746
2020-01-03,9:20:00,29784,29809,29764,29784,79077
2020-01-03,9:15:00,29794,29839,29789,29789,27599
2020-01-03,9:10:00,29784,29799,29769,29794,42357
2020-01-03,9:05:00,29739,29809,29734,29779,54842
2020-01-03,9:00:00,29674,29759,29659,29739,133393
2019-12-30,15:35:00,29729,29729,29729,29729,10051
2019-12-30,15:30:00,29729,29729,29729,29729,842477
2019-12-30,15:15:00,29784,29824,29774,29824,355637
2019-12-30,15:10:00,29819,29829,29779,29789,102711
2019-12-30,15:05:00,29809,29824,29809,29824,117454
2019-12-30,15:00:00,29829,29844,29804,29809,164121
2019-12-30,14:55:00,29789,29834,29789,29834,97674
2019-12-30,14:50:00,29779,29794,29774,29794,56169
2019-12-30,14:45:00,29769,29784,29764,29774,53403
2019-12-30,14:40:00,29779,29794,29769,29769,27600
2019-12-30,14:35:00,29824,29824,29774,29779,82809
2019-12-30,14:30:00,29814,29824,29809,29819,50314
2019-12-30,14:25:00,29829,29834,29814,29819,44107
2019-12-30,14:20:00,29814,29839,29814,29824,65572
2019-12-30,14:15:00,29829,29834,29814,29819,40942
2019-12-30,14:10:00,29819,29839,29819,29829,35566
2019-12-30,14:05:00,29819,29829,29809,29824,26439
2019-12-30,14:00:00,29819,29824,29809,29824,45838
2019-12-30,13:55:00,29824,29829,29809,29824,44146
2019-12-30,13:50:00,29829,29839,29819,29829,49184
2019-12-30,13:45:00,29834,29839,29824,29829,28240
2019-12-30,13:40:00,29824,29839,29819,29834,38993
2019-12-30,13:35:00,29824,29834,29819,29824,31083
2019-12-30,13:30:00,29824,29839,29814,29824,48196
2019-12-30,13:25:00,29854,29859,29819,29824,77573
2019-12-30,13:20:00,29869,29874,29849,29859,44473
2019-12-30,13:15:00,29869,29879,29859,29874,27572
2019-12-30,13:10:00,29879,29879,29864,29874,9650
2019-12-30,13:05:00,29879,29884,29869,29879,9523
2019-12-30,13:00:00,29874,29879,29869,29874,19581
2019-12-30,12:55:00,29864,29874,29854,29869,15218
2019-12-30,12:50:00,29864,29874,29864,29864,12610
2019-12-30,12:45:00,29869,29874,29864,29864,52456
2019-12-30,12:40:00,29874,29879,29869,29869,45814
2019-12-30,12:35:00,29879,29879,29869,29879,19618
2019-12-30,12:30:00,29879,29884,29874,29874,14564
2019-12-30,12:25:00,29859,29879,29849,29879,12366
2019-12-30,12:20:00,29854,29859,29839,29854,10579
2019-12-30,12:15:00,29849,29859,29844,29859,9867
2019-12-30,12:10:00,29849,29859,29839,29849,8954
2019-12-30,12:05:00,29849,29854,29839,29849,8114
2019-12-30,12:00:00,29854,29859,29844,29844,17128
2019-12-30,11:55:00,29859,29864,29844,29854,10294
2019-12-30,11:50:00,29834,29854,29834,29854,5991
2019-12-30,11:45:00,29849,29854,29834,29839,8824
2019-12-30,11:40:00,29844,29854,29839,29849,32186
2019-12-30,11:35:00,29839,29849,29834,29849,8901
2019-12-30,11:30:00,29844,29849,29834,29839,6631
2019-12-30,11:25:00,29849,29859,29839,29844,5009
2019-12-30,11:20:00,29859,29869,29834,29844,50314
2019-12-30,11:15:00,29854,29864,29854,29854,6887
2019-12-30,11:10:00,29864,29874,29854,29859,17464
2019-12-30,11:05:00,29869,29874,29859,29869,10179
2019-12-30,11:00:00,29884,29889,29864,29869,19102
2019-12-30,10:55:00,29874,29889,29869,29879,4026
2019-12-30,10:50:00,29884,29894,29869,29874,22485
2019-12-30,10:45:00,29874,29889,29869,29889,21537
2019-12-30,10:40:00,29849,29884,29844,29874,12026
2019-12-30,10:35:00,29849,29864,29839,29849,22713
2019-12-30,10:30:00,29844,29859,29829,29854,14449
2019-12-30,10:25:00,29854,29859,29839,29844,14093
2019-12-30,10:20:00,29869,29879,29854,29854,9934
2019-12-30,10:15:00,29879,29884,29859,29869,23571
2019-12-30,10:10:00,29899,29899,29869,29879,10632
2019-12-30,10:05:00,29889,29909,29874,29894,47484
2019-12-30,10:00:00,29879,29899,29864,29889,34510
2019-12-30,9:55:00,29894,29894,29874,29884,33302
2019-12-30,9:50:00,29884,29894,29879,29894,39282
2019-12-30,9:45:00,29894,29899,29869,29884,22008
2019-12-30,9:40:00,29874,29899,29854,29894,68166
2019-12-30,9:35:00,29879,29884,29859,29874,49086
2019-12-30,9:30:00,29914,29914,29869,29874,26204
2019-12-30,9:25:00,29899,29924,29884,29919,23002
2019-12-30,9:20:00,29884,29904,29869,29904,18566
2019-12-30,9:15:00,29854,29899,29844,29884,71621
2019-12-30,9:10:00,29844,29859,29824,29854,118076
2019-12-30,9:05:00,29914,29929,29834,29844,112406
2019-12-30,9:00:00,29919,29919,29819,29909,171173
2019-12-27,15:35:00,29834,29834,29834,29834,518
2019-12-27,15:30:00,29834,29834,29834,29834,93249
2019-12-27,15:15:00,29819,29834,29804,29834,38641
2019-12-27,15:10:00,29814,29824,29799,29819,82670
2019-12-27,15:05:00,29839,29859,29804,29819,61195
2019-12-27,15:00:00,29864,29894,29844,29844,121277
2019-12-27,14:55:00,29819,29869,29814,29864,67260
2019-12-27,14:50:00,29829,29834,29804,29819,44625
2019-12-27,14:45:00,29789,29839,29769,29834,100123
2019-12-27,14:40:00,29804,29819,29769,29789,106027
2019-12-27,14:35:00,29844,29854,29804,29804,43645
2019-12-27,14:30:00,29874,29889,29844,29844,58890
2019-12-27,14:25:00,29854,29879,29849,29874,55802
2019-12-27,14:20:00,29869,29884,29844,29854,40652
2019-12-27,14:15:00,29879,29889,29864,29864,34106
2019-12-27,14:10:00,29889,29904,29874,29874,47260
2019-12-27,14:05:00,29939,29939,29889,29894,25835
2019-12-27,14:00:00,29934,29949,29919,29934,83226
2019-12-27,13:55:00,29959,29964,29919,29934,56376
2019-12-27,13:50:00,29979,29989,29949,29959,67655
2019-12-27,13:45:00,29974,30004,29969,29984,180567
2019-12-27,13:40:00,30009,30014,29969,29979,37394
2019-12-27,13:35:00,30044,30044,30009,30009,53773
2019-12-27,13:30:00,30049,30049,30024,30044,46575
2019-12-27,13:25:00,30039,30054,30014,30049,91123
2019-12-27,13:20:00,30039,30044,30029,30029,23392
2019-12-27,13:15:00,30034,30039,30019,30039,33608
2019-12-27,13:10:00,29999,30034,29999,30024,32635
2019-12-27,13:05:00,30064,30064,29994,30009,39660
2019-12-27,13:00:00,30059,30089,30054,30064,58837
2019-12-27,12:55:00,30034,30064,30029,30059,64373
2019-12-27,12:50:00,30009,30034,29999,30034,51866
2019-12-27,12:45:00,29999,30014,29994,30014,31797
2019-12-27,12:40:00,29989,30019,29984,29999,47986
2019-12-27,12:35:00,29989,29999,29984,29994,12840
2019-12-27,12:30:00,29969,29999,29969,29994,19637
2019-12-27,12:25:00,29959,29974,29954,29964,21963
2019-12-27,12:20:00,29954,29964,29949,29954,13587
2019-12-27,12:15:00,29939,29969,29934,29954,37522
2019-12-27,12:10:00,29904,29939,29899,29934,20166
2019-12-27,12:05:00,29909,29914,29884,29914,11219
2019-12-27,12:00:00,29859,29919,29859,29914,39360
2019-12-27,11:55:00,29864,29869,29859,29859,35746
2019-12-27,11:50:00,29859,29864,29854,29859,17234
2019-12-27,11:45:00,29844,29859,29839,29859,18453
2019-12-27,11:40:00,29849,29854,29839,29844,23292
2019-12-27,11:35:00,29854,29859,29839,29854,21019
2019-12-27,11:30:00,29864,29864,29844,29844,13780
2019-12-27,11:25:00,29849,29864,29844,29859,30047
2019-12-27,11:20:00,29854,29864,29839,29844,41919
2019-12-27,11:15:00,29864,29869,29844,29859,64332
2019-12-27,11:10:00,29859,29869,29849,29859,46240
2019-12-27,11:05:00,29859,29864,29839,29859,24590
2019-12-27,11:00:00,29844,29874,29839,29859,27638
2019-12-27,10:55:00,29859,29864,29844,29849,19451
2019-12-27,10:50:00,29864,29869,29854,29854,57145
2019-12-27,10:45:00,29874,29879,29864,29864,84362
2019-12-27,10:40:00,29859,29879,29849,29874,57540
2019-12-27,10:35:00,29849,29874,29834,29869,95294
2019-12-27,10:30:00,29794,29849,29794,29849,59710
2019-12-27,10:25:00,29774,29799,29774,29794,25528
2019-12-27,10:20:00,29749,29774,29734,29774,63336
2019-12-27,10:15:00,29724,29749,29714,29749,44179
2019-12-27,10:10:00,29714,29729,29709,29729,25165
2019-12-27,10:05:00,29709,29719,29704,29719,47980
2019-12-27,10:00:00,29724,29724,29699,29709,32320
2019-12-27,9:55:00,29669,29724,29669,29719,65004
2019-12-27,9:50:00,29669,29679,29655,29669,39043
2019-12-27,9:45:00,29674,29689,29655,29664,53261
2019-12-27,9:40:00,29625,29679,29620,29669,142691
2019-12-27,9:35:00,29565,29630,29565,29625,111562
2019-12-27,9:30:00,29605,29605,29560,29560,41364
2019-12-27,9:25:00,29595,29615,29585,29600,98357
2019-12-27,9:20:00,29615,29630,29585,29590,88051
2019-12-27,9:15:00,29595,29635,29595,29615,174602
2019-12-27,9:10:00,29615,29630,29575,29600,83770
2019-12-27,9:05:00,29525,29610,29525,29610,50054
2019-12-27,9:00:00,29530,29605,29485,29525,89573
2019-12-26,15:35:00,29405,29405,29405,29405,2319
2019-12-26,15:30:00,29405,29405,29405,29405,415094
2019-12-26,15:15:00,29365,29370,29350,29355,152400
2019-12-26,15:10:00,29360,29365,29350,29360,101950
2019-12-26,15:05:00,29365,29385,29355,29355,126981
2019-12-26,15:00:00,29325,29375,29325,29365,98989
2019-12-26,14:55:00,29320,29330,29315,29325,74843
2019-12-26,14:50:00,29310,29325,29310,29325,98047
2019-12-26,14:45:00,29310,29320,29300,29320,65485
2019-12-26,14:40:00,29310,29320,29305,29310,74585
2019-12-26,14:35:00,29325,29335,29305,29310,84103
2019-12-26,14:30:00,29335,29340,29320,29325,54554
2019-12-26,14:25:00,29335,29340,29315,29335,66751
2019-12-26,14:20:00,29310,29340,29305,29335,67024
2019-12-26,14:15:00,29305,29315,29300,29310,45386
2019-12-26,14:10:00,29310,29320,29295,29305,64618
2019-12-26,14:05:00,29265,29310,29265,29310,117548
2019-12-26,14:00:00,29260,29270,29255,29265,52716
2019-12-26,13:55:00,29270,29275,29255,29265,84444
2019-12-26,13:50:00,29275,29280,29265,29265,82300
2019-12-26,13:45:00,29280,29285,29265,29275,105078
2019-12-26,13:40:00,29280,29280,29270,29275,81738
2019-12-26,13:35:00,29275,29280,29270,29275,32349
2019-12-26,13:30:00,29265,29280,29265,29270,43895
2019-12-26,13:25:00,29275,29275,29265,29270,47502
2019-12-26,13:20:00,29265,29280,29265,29275,41886
2019-12-26,13:15:00,29275,29280,29260,29270,64766
2019-12-26,13:10:00,29280,29285,29270,29275,38080
2019-12-26,13:05:00,29280,29285,29275,29280,39088
2019-12-26,13:00:00,29290,29295,29275,29280,51884
2019-12-26,12:55:00,29295,29300,29290,29290,28472
2019-12-26,12:50:00,29300,29305,29290,29290,82601
2019-12-26,12:45:00,29300,29310,29295,29305,38521
2019-12-26,12:40:00,29295,29305,29290,29300,37686
2019-12-26,12:35:00,29295,29305,29295,29295,2982
2019-12-26,12:30:00,29290,29305,29285,29295,18916
2019-12-26,12:25:00,29285,29295,29285,29285,2472
2019-12-26,12:20:00,29285,29305,29280,29295,12998
2019-12-26,12:15:00,29290,29290,29280,29290,4325
2019-12-26,12:10:00,29300,29305,29285,29290,7785
2019-12-26,12:05:00,29290,29310,29290,29300,7323
2019-12-26,12:00:00,29290,29300,29285,29295,13672
2019-12-26,11:55:00,29290,29295,29285,29295,4138
2019-12-26,11:50:00,29285,29295,29280,29290,5465
2019-12-26,11:45:00,29285,29285,29275,29280,3796
2019-12-26,11:40:00,29270,29290,29270,29280,14427
2019-12-26,11:35:00,29280,29280,29270,29275,3420
2019-12-26,11:30:00,29285,29290,29270,29285,25041
2019-12-26,11:25:00,29280,29295,29275,29290,3894
2019-12-26,11:20:00,29290,29300,29280,29290,4990
